county,gm_samp_collection_date,10:2FTS,11ClPF3OUDS,3:3FTCA,4:2FTS,5:3FTCA,6:2FTS,7:3FTCA,8:2FTS,9ClPF3ONS,ADONA,ETFOSA,ETFOSE,HFPA-DA,MEFOSA,MEFOSE,NETFOSAA,NMEFOSAA,PFBSA,PFBTA,PFDOA,PFDSA,PFHA,PFHPA,PFHPSA,PFHXDA,PFHXSA,PFNA,PFNDCA,PFNS,PFOA,PFODA,PFOS,PFOSA,PFPA,PFPES,PFTEDA,PFTRIDA,PFUNDCA,total_pfas_concentration
San Joaquin,2021-09-08,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.2311014717141886,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.170932950247736,1.454720357490875,1.0986122886681096,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,42.7998166112921
San Joaquin,2021-09-13,1.200594808434025,1.0116009116784799,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0116009116784799,1.0116009116784799,0.0,0.0,1.0116009116784799,0.0,0.0,1.0704414117014134,1.0704414117014134,1.667706820558076,2.479335604738545,1.0116009116784799,0.4906229164484712,1.047318994280559,1.0116009116784799,0.4906229164484712,2.751535313041949,1.2762934659055623,1.0116009116784799,1.0116009116784799,0.4906229164484712,1.410986973710262,1.454720357490875,2.5585184671312464,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0116009116784799,1.0116009116784799,1.0116009116784799,44.04930314409222
San Joaquin,2021-09-14,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.7346010553881064,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.575536360758419,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,44.28328375038026
San Joaquin,2021-09-29,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.1939224684724346,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.1314021114911006,1.454720357490875,1.1631508098056809,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,43.36300943533484
San Joaquin,2021-10-04,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.5260563034950492,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,43.59781492639689
San Joaquin,2021-10-05,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.0986122886681096,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,43.170370911569954
San Joaquin,2021-10-06,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.0986122886681096,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,43.170370911569954
San Joaquin,2021-10-12,1.200594808434025,1.0296194171811583,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0296194171811583,1.0296194171811583,0.0,0.0,1.0296194171811583,0.0,0.0,1.0296194171811583,1.0296194171811583,1.0296194171811583,2.479335604738545,1.0296194171811583,0.4906229164484712,1.0296194171811583,1.0296194171811583,0.4906229164484712,2.751535313041949,1.0296194171811583,1.0296194171811583,1.0296194171811583,0.4906229164484712,1.0296194171811583,1.454720357490875,1.0296194171811583,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0296194171811583,1.0296194171811583,1.0296194171811583,41.353135079901286
San Joaquin,2021-10-26,1.200594808434025,0.9932517730102834,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,0.9932517730102834,0.9932517730102834,0.0,0.0,0.9932517730102834,0.0,0.0,0.9932517730102834,0.9932517730102834,0.9932517730102834,2.479335604738545,0.9932517730102834,0.4906229164484712,0.9932517730102834,0.9932517730102834,0.4906229164484712,2.751535313041949,0.9932517730102834,0.9932517730102834,0.9932517730102834,0.4906229164484712,0.9932517730102834,1.454720357490875,0.9932517730102834,0.9682504708048663,3.147737797034861,0.6241543090729939,0.9932517730102834,0.9932517730102834,0.9932517730102834,40.69851748482552
San Joaquin,2021-11-03,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.0986122886681096,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,43.170370911569954
San Joaquin,2021-11-04,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.0986122886681096,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,42.595006766666394
San Joaquin,2021-11-10,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.0986122886681096,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,42.595006766666394
San Joaquin,2021-12-08,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.1631508098056809,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.1394342831883648,1.454720357490875,1.0986122886681096,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,42.70036728232422
San Joaquin,2021-12-14,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.2809338454620645,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,43.35269246836391
San Joaquin,2021-12-15,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.2237754316221157,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.1939224684724346,1.454720357490875,1.1939224684724346,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,43.48615441413261
San Joaquin,2021-12-20,1.200594808434025,1.0152306797290587,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0152306797290587,1.0152306797290587,0.0,0.0,1.0152306797290587,0.0,0.0,1.0152306797290587,1.0152306797290587,1.9933388426264242,2.479335604738545,1.0152306797290587,0.4906229164484712,1.0508216248317612,1.0224509277025458,0.4906229164484712,2.751535313041949,1.6563214983329508,1.0152306797290587,1.0152306797290587,0.4906229164484712,1.7404661748405044,1.454720357490875,2.9642416064626205,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0152306797290587,1.0152306797290587,1.0152306797290587,45.430394402185925
San Joaquin,2021-12-21,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.3862943611198906,1.3862943611198906,1.11514159061932,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,2.180417459019838,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.11514159061932,1.454720357490875,1.864080130807681,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,45.050702527963665
San Luis Obispo,2018-10-15,1.200594808434025,1.120462744172996,1.6584706156799691,2.1799930219773094,1.4857835143629348,7.66756800683254,1.8479534781963274,4.0095320636013705,1.1140505687682423,1.169154581921222,1.2174556807349879,1.3722106729119483,1.2852132305999173,1.0865585930928396,1.6446936617435028,1.4658921368751332,1.429366904444267,3.8685137711315885,5.560800542933292,1.1339240101517967,1.0115947934474927,4.989317180283337,3.53858534437745,3.093544635161235,3.6740833015763568,5.067159758404,2.0393207889488365,1.2137056392150485,0.9890702469111965,3.2188758248682006,1.454720357490875,3.713572066704308,2.404515042998127,6.197210550141785,4.95130721222515,1.1634919251244478,1.2077480028611678,1.1979869087665984,94.64400218807182
