county,gm_samp_collection_date,10:2FTS,11ClPF3OUDS,3:3FTCA,4:2FTS,5:3FTCA,6:2FTS,7:3FTCA,8:2FTS,9ClPF3ONS,ADONA,ETFOSA,ETFOSE,HFPA-DA,MEFOSA,MEFOSE,NETFOSAA,NMEFOSAA,PFBSA,PFBTA,PFDOA,PFDSA,PFHA,PFHPA,PFHPSA,PFHXDA,PFHXSA,PFNA,PFNDCA,PFNS,PFOA,PFODA,PFOS,PFOSA,PFPA,PFPES,PFTEDA,PFTRIDA,PFUNDCA
San Bernardino,2021-12-09,2.322092343724431,1.85,4.2512734845799365,8.0,3.4184259571074085,8.0,5.346817322462485,8.0,1.85,1.85,2.378580600906493,2.944060091918414,1.85,1.964055977621859,4.179423008482981,1.85,1.85,1.85,4.0,1.85,2.0,1.85,1.85,2.0,38.41251090564432,1.85,1.85,1.85,2.0,1.85,3.283285509403036,1.85,4.0,2.0,2.0,1.85,1.85,1.85
San Bernardino,2021-12-10,2.322092343724431,1.8,4.2512734845799365,8.0,3.4184259571074085,8.0,5.346817322462485,8.0,1.8,1.8,2.378580600906493,2.944060091918414,1.8,1.964055977621859,4.179423008482981,1.8,1.8,4.7,4.0,1.8,2.0,6.6,2.9,2.0,38.41251090564432,2.2,1.8,1.8,2.0,6.0,3.283285509403036,1.8,4.0,2.0,2.0,1.8,1.8,1.8
San Bernardino,2021-12-17,2.322092343724431,1.8,4.2512734845799365,8.0,3.4184259571074085,8.0,5.346817322462485,8.0,1.8,1.8,2.378580600906493,2.944060091918414,1.8,1.964055977621859,4.179423008482981,1.8,1.8,1.8,4.0,1.8,2.0,1.8,1.8,2.0,38.41251090564432,1.8,1.8,1.8,2.0,1.8,3.283285509403036,1.8,4.0,2.0,2.0,1.8,1.8,1.8
San Bernardino,2021-12-21,2.322092343724431,1.7,4.2512734845799365,8.0,3.4184259571074085,8.0,5.346817322462485,8.0,1.7,1.7,2.378580600906493,2.944060091918414,1.7,1.964055977621859,4.179423008482981,1.7,1.7,1.7,4.0,1.7,2.0,1.7,1.7,2.0,38.41251090564432,1.7,1.7,1.7,2.0,1.7,3.283285509403036,1.7,4.0,2.0,2.0,1.7,1.7,1.7
San Diego,2017-05-15,2.322092343724431,2.066272774909219,4.2512734845799365,7.846244529210456,3.4184259571074085,2136.8758184058247,5.346817322462485,54.12107137211774,2.046674197945469,2.2192698588079693,2.378580600906493,2.944060091918414,2.6154387972148845,1.964055977621859,4.179423008482981,3.331405723880012,3.1760545132915725,0.0,259.03091893689714,2.1078277520982343,1.7499831749162549,145.8361266548631,0.0,21.055116927193485,38.41251090564432,32.333333333333336,0.0,2.365934509877806,1.688733451631935,24.0,3.283285509403036,40.0,10.073059022371611,490.37645761684433,140.3596302329335,2.201091755216682,2.3459411119104163,2.3134399474006657
San Diego,2017-06-06,2.322092343724431,2.066272774909219,4.2512734845799365,7.846244529210456,3.4184259571074085,2136.8758184058247,5.346817322462485,54.12107137211774,2.046674197945469,2.2192698588079693,2.378580600906493,2.944060091918414,2.6154387972148845,1.964055977621859,4.179423008482981,3.331405723880012,3.1760545132915725,0.0,259.03091893689714,2.1078277520982343,1.7499831749162549,145.8361266548631,2.1,21.055116927193485,38.41251090564432,38.5,0.0,2.365934509877806,1.688733451631935,28.0,3.283285509403036,40.0,10.073059022371611,490.37645761684433,140.3596302329335,2.201091755216682,2.3459411119104163,2.3134399474006657
San Diego,2017-06-13,2.322092343724431,2.066272774909219,4.2512734845799365,7.846244529210456,3.4184259571074085,2136.8758184058247,5.346817322462485,54.12107137211774,2.046674197945469,2.2192698588079693,2.378580600906493,2.944060091918414,2.6154387972148845,1.964055977621859,4.179423008482981,3.331405723880012,3.1760545132915725,0.0,259.03091893689714,2.1078277520982343,1.7499831749162549,145.8361266548631,0.0,21.055116927193485,38.41251090564432,22.0,0.0,2.365934509877806,1.688733451631935,20.0,3.283285509403036,40.0,10.073059022371611,490.37645761684433,140.3596302329335,2.201091755216682,2.3459411119104163,2.3134399474006657
San Diego,2017-07-10,2.322092343724431,2.066272774909219,4.2512734845799365,7.846244529210456,3.4184259571074085,2136.8758184058247,5.346817322462485,54.12107137211774,2.046674197945469,2.2192698588079693,2.378580600906493,2.944060091918414,2.6154387972148845,1.964055977621859,4.179423008482981,3.331405723880012,3.1760545132915725,0.0,259.03091893689714,2.1078277520982343,1.7499831749162549,145.8361266548631,0.0,21.055116927193485,38.41251090564432,41.666666666666664,0.0,2.365934509877806,1.688733451631935,22.666666666666668,3.283285509403036,40.0,10.073059022371611,490.37645761684433,140.3596302329335,2.201091755216682,2.3459411119104163,2.3134399474006657
San Diego,2017-08-03,2.322092343724431,2.066272774909219,4.2512734845799365,7.846244529210456,3.4184259571074085,2136.8758184058247,5.346817322462485,54.12107137211774,2.046674197945469,2.2192698588079693,2.378580600906493,2.944060091918414,2.6154387972148845,1.964055977621859,4.179423008482981,3.331405723880012,3.1760545132915725,0.0,259.03091893689714,2.1078277520982343,1.7499831749162549,145.8361266548631,0.0,21.055116927193485,38.41251090564432,28.0,0.0,2.365934509877806,1.688733451631935,24.0,3.283285509403036,40.0,10.073059022371611,490.37645761684433,140.3596302329335,2.201091755216682,2.3459411119104163,2.3134399474006657
San Diego,2017-08-23,2.322092343724431,2.066272774909219,4.2512734845799365,7.846244529210456,3.4184259571074085,2136.8758184058247,5.346817322462485,54.12107137211774,2.046674197945469,2.2192698588079693,2.378580600906493,2.944060091918414,2.6154387972148845,1.964055977621859,4.179423008482981,3.331405723880012,3.1760545132915725,16.0,259.03091893689714,2.1078277520982343,1.7499831749162549,145.8361266548631,3.7,21.055116927193485,38.41251090564432,117.0,28.5,2.365934509877806,1.688733451631935,25.0,3.283285509403036,223.0,10.073059022371611,490.37645761684433,140.3596302329335,2.201091755216682,2.3459411119104163,2.3134399474006657
